'flickr', 'using_id', 'img_loc', 'the_image', 'img_width', 'img_height', 'crop_coords', 'do_img_at', 'full_id', 'r_min', 'r_max', 'r_mean', 'r_mode', 'g_min', 'g_max', 'g_mean', 'g_mode', 'b_min', 'b_max', 'b_mean', 'b_mode', 'center_rgb', 'post_num_regions', 'post_top_hsl', 'post_top_count', 'post_2_hsl', 'post_2_count', 'post_3_hsl', 'post_3_count', 'post_4_hsl', 'post_4_count', 'post_5_hsl', 'post_5_count', 'post_6_hsl', 'post_6_count', 'center_hsl', 'full_red_count', 'visib_red_count', 'vivid_red_count', 'full_orange_count', 'visib_orange_count', 'vivid_orange_count', 'full_yellow_count', 'visib_yellow_count', 'vivid_yellow_count', 'full_green_count', 'visib_green_count', 'vivid_green_count', 'full_cyan_count', 'visib_cyan_count', 'vivid_cyan_count', 'full_blue_count', 'visib_blue_count', 'vivid_blue_count', 'full_purple_count', 'visib_purple_count', 'vivid_purple_count', 'full_mag_count', 'visib_mag_count', 'vivid_mag_count', 'vivid_count', 'sat_min_val', 'sat_25_val', 'sat_50_val', 'sat_75_val', 'sat_max_val', 'hue_mean_val', 'sat_mean_val', 'light_mean_val', 'light_max_val', 'light_max_count', 'light_min_val', 'light_min_count', 'light_25_value', 'light_50_value', 'light_75_value', 'gen_bright_count', 'gen_dark_count', 'common_hsl_1_val', 'common_hsl_1_count', 'common_hsl_2_val', 'common_hsl_2_count', 'common_hsl_3_val', 'common_hsl_3_count', 'common_hsl_4_val', 'common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603374.3781295,4,5221578552504,0.0,236.0,143.27333300553846,19261,0.0,217.0,119.10970789695642,14782,0.0,203.0,98.26404254272995,16260,"(106, 84, 70)",15,"(26.66666666666667, 0.19999999999999998, 0.4411764705882353)",776357,"(31.153846153846157, 0.276595744680851, 0.3686274509803922)",4095,"(27.272727272727273, 0.28205128205128205, 0.3058823529411765)",2055,"(28.36363636363638, 0.22633744855967075, 0.5235294117647059)",1778,"(26.80851063829787, 0.2625698324022346, 0.3509803921568627)",1412,"(27.777777777777796, 0.2596153846153846, 0.592156862745098)",1056,"[23.33333333333332, 0.20454545454545456, 0.34509803921568627]",2505,3,0,760228,11729,0,30356,3253,3,1,0,0,0,0,0,0,0,0,0,0,0,89,0,0,3,0.0,0.17874396135265705,0.21030042918454925,0.24882629107981225,1.0,28.05242643571979,0.22283418798975665,0.4736042545498657,0.8568627450980392,4,0.0,2,0.39803921568627454,0.48039215686274506,0.5529411764705883,2,1164,"(60.0, 0.05660377358490566, 0.20784313725490194)",1340,"(60.0, 0.05357142857142857, 0.2196078431372549)",1320,"(26.66666666666667, 0.17786561264822132, 0.503921568627451)",1290,"(37.50000000000003, 0.06666666666666667, 0.23529411764705882)",1192
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603435.8364003,5213783076203,0.0,238.0,111.52273305304682,24292,0.0,238.0,107.73106249351189,23775,0.0,236.0,104.147525433406,20449,"(82, 82, 101)",138,"(135.00000000000017, 0.029850746268656723, 0.26274509803921564)",228479,"(3.999999999999986, 0.06276150627615064, 0.5313725490196078)",132071,"(235.3846153846154, 0.08965517241379307, 0.28431372549019607)",65105,"(40.0, 0.12883435582822092, 0.6803921568627451)",39776,"(34.28571428571439, 0.10144927536231887, 0.8647058823529412)",34578,"(36.000000000000014, 0.14705882352941183, 0.7333333333333334)",23650,"[240.0, 0.10382513661202179, 0.3588235294117647]",129461,2454,0,148281,449,0,221155,29,0,45215,0,0,76143,1,0,51105,0,0,70555,0,0,28725,1,0,0,0.0,0.02958579881656802,0.06666666666666642,0.10483870967741933,1.0,100.88426076001977,0.089258403729284,0.4232707421180867,0.9254901960784314,179,0.0,2069,0.2901960784313726,0.3588235294117647,0.5117647058823529,12046,23192,"(60.0, 0.02564102564102564, 0.3058823529411765)",3470,"(60.0, 0.026315789473684206, 0.29803921568627456)",3428,"(60.0, 0.025, 0.3137254901960784)",3372,"(60.0, 0.024390243902439025, 0.32156862745098036)",3331,3
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603462.9769897,5213783076204,0.0,255.0,157.3335690934833,14850,0.0,255.0,152.02392398185026,14037,0.0,255.0,148.03466178504473,13421,"(214, 206, 189)",81,"(43.636363636363676, 0.060109289617486274, 0.6411764705882352)",448297,"(32.3076923076923, 0.06280193236714982, 0.40588235294117647)",108374,"(46.66666666666671, 0.06870229007633584, 0.7431372549019608)",89713,"(205.71428571428575, 0.05109489051094893, 0.26862745098039215)",15317,"(295.00000000000006, 0.04724409448818903, 0.4980392156862745)",13119,"(68.57142857142854, 0.05882352941176472, 0.7666666666666666)",9606,"[40.8, 0.23364485981308417, 0.7901960784313726]",71183,0,0,229597,33,0,240492,2,0,41981,0,0,71055,6,2,38600,708,138,69671,1900,584,30600,13,0,724,0.0,0.06000000000000006,0.10256410256410259,0.18367346938775508,1.0,95.82280548319865,0.13340335668954462,0.5986257880271272,1.0,166,0.0,177,0.37058823529411766,0.6862745098039216,0.8019607843137255,69719,11340,"(190.9090909090909, 0.0827067669172932, 0.2607843137254902)",1565,"(191.99999999999994, 0.07042253521126755, 0.2784313725490196)",1532,"(192.0, 0.07246376811594207, 0.2705882352941177)",1518,"(214.28571428571433, 0.05426356589147284, 0.2529411764705882)",1506,4
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603487.494197,5213783076205,0.0,255.0,133.11370205381095,12698,0.0,255.0,120.53834656302895,13043,0.0,255.0,130.3732204073402,18916,"(175, 168, 172)",83,"(17.999999999999975, 0.099009900990099, 0.39607843137254906)",370910,"(293.68421052631584, 0.0822510822510822, 0.45294117647058824)",182955,"(247.5, 0.0898876404494382, 0.34901960784313724)",48467,"(15.428571428571413, 0.25547445255474466, 0.7313725490196079)",24543,"(235.71428571428572, 0.09589041095890406, 0.28627450980392155)",24091,"(28.33333333333334, 0.2465753424657533, 0.7137254901960784)",21812,"[325.7142857142856, 0.04191616766467068, 0.6725490196078432]",92492,3,0,135332,7,0,37250,6,0,3958,0,0,12178,43,7,34074,424,119,202648,1459,172,300303,32,0,298,0.0,0.051643192488262935,0.09523809523809523,0.14754098360655732,1.0,207.67902451891993,0.11153463377926554,0.5011849968314153,0.9882352941176471,24,0.0,144,0.39019607843137255,0.5098039215686274,0.6294117647058823,1051,6453,"(252.8571428571429, 0.12280701754385966, 0.22352941176470587)",1623,"(256.0, 0.14018691588785048, 0.20980392156862746)",1583,"(240.0, 0.05660377358490566, 0.20784313725490194)",1483,"(240.0, 0.05357142857142857, 0.2196078431372549)",1460,5
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603444.8766205,5,5221578552505,34.0,238.0,131.22146082726846,13427,0.0,233.0,108.00160833990235,17974,0.0,234.0,85.78839208784763,26928,"(156, 131, 107)",33,"(26.938775510204078, 0.25925925925925924, 0.37058823529411766)",662324,"(32.72727272727272, 0.14932126696832576, 0.5666666666666667)",101708,"(26.66666666666667, 0.32727272727272716, 0.21568627450980393)",11826,"(26.153846153846146, 0.3023255813953488, 0.2529411764705882)",10386,"(27.56756756756758, 0.2114285714285715, 0.3431372549019608)",3134,"(28.63636363636363, 0.3384615384615385, 0.2549019607843137)",2812,"[29.387755102040796, 0.1983805668016195, 0.515686274509804]",12883,19,0,755517,37379,0,47288,9687,2,24,0,0,133,0,0,52,0,0,1721,0,0,617,0,0,2,0.0,0.19831223628691982,0.24444444444444446,0.3116883116883117,1.0,29.438067433009767,0.2768806792720971,0.42550735879727747,0.9156862745098039,355,0.06666666666666667,14,0.3176470588235294,0.38823529411764707,0.49607843137254903,11711,9234,"(20.769230769230774, 0.20634920634920634, 0.24705882352941178)",2563,"(21.428571428571423, 0.2333333333333334, 0.23529411764705882)",2514,"(20.689655172413794, 0.25217391304347825, 0.22549019607843138)",2297,"(19.199999999999996, 0.19083969465648856, 0.25686274509803925)",2226
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603513.726469,5213783076206,0.0,242.0,146.19417176136892,28173,0.0,241.0,124.32346510286386,30219,0.0,248.0,140.21787188807525,31716,"(66, 66, 70)",86,"(289.0909090909091, 0.09565217391304351, 0.45098039215686275)",569364,"(144.00000000000003, 0.048543689320388314, 0.2019607843137255)",25302,"(352.94117647058823, 0.3207547169811321, 0.5843137254901961)",21673,"(32.7272727272728, 0.060109289617486274, 0.6411764705882352)",20853,"(240.0, 0.06161137440758292, 0.4137254901960784)",11932,"(44.99999999999994, 0.046511627906976744, 0.33725490196078434)",11439,"[240.0, 0.029411764705882346, 0.2666666666666667]",83875,708,0,69641,35,0,46269,59,0,3206,0,0,13825,1,0,16736,30,0,96648,4,0,463762,55,0,0,0.0,0.08444444444444446,0.14146341463414636,0.173469387755102,1.0,242.32029778956513,0.13708266608716002,0.5313218872380467,0.9411764705882353,470,0.0,30,0.4372549019607843,0.580392156862745,0.6274509803921569,6112,2697,"(319.4117647058823, 0.1808510638297872, 0.6313725490196078)",1593,"(319.4117647058823, 0.17525773195876285, 0.6196078431372549)",1115,"(315.88235294117646, 0.1770833333333333, 0.6235294117647059)",1113,"(315.88235294117646, 0.17525773195876285, 0.6196078431372549)",1075,6
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603538.3565612,5213783076207,0.0,255.0,156.20114205213955,14896,0.0,255.0,150.42385778571085,11610,0.0,255.0,166.55559331839828,26009,"(197, 190, 206)",78,"(270.0, 0.014285714285714237, 0.7254901960784313)",215309,"(41.99999999999999, 0.05154639175257736, 0.3803921568627451)",182739,"(110.00000000000001, 0.07499999999999976, 0.8431372549019608)",76366,"(349.09090909090907, 0.04489795918367349, 0.48039215686274506)",43864,"(285.0, 0.09523809523809529, 0.5058823529411764)",42271,"(296.6666666666667, 0.12000000000000013, 0.7058823529411764)",35058,"[266.25, 0.14035087719298248, 0.7764705882352941]",88098,0,0,79911,6,0,37676,1,0,11300,0,0,40162,0,0,102784,811,115,301664,15019,2440,109298,0,0,2555,0.0,0.04761904761904767,0.08870967741935487,0.18699186991869923,1.0,203.54935411936603,0.18705357905848424,0.6260361073990508,1.0,6831,0.041176470588235294,6,0.5098039215686274,0.6333333333333333,0.7431372549019608,36242,96,"(249.60000000000002, 1.0, 0.8529411764705883)",794,"(249.35064935064938, 1.0, 0.8490196078431372)",711,"(248.8, 1.0, 0.8529411764705883)",479,"(24.0, 0.039999999999999855, 0.7549019607843137)",464,7
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603527.7832038,6,5221578552506,21.0,251.0,161.39719281275427,12186,0.0,246.0,143.30065796599837,13469,0.0,241.0,121.76616890984707,14074,"(191, 166, 135)",17,"(34.0, 0.36144578313253006, 0.6745098039215687)",776349,"(28.000000000000007, 0.2054794520547945, 0.8568627450980392)",2793,"(25.19999999999998, 0.25773195876288657, 0.6196078431372549)",2157,"(21.666666666666675, 0.2168674698795182, 0.6745098039215687)",1942,"(31.250000000000007, 0.19672131147540978, 0.4784313725490196)",1413,"(32.43243243243242, 0.2114285714285715, 0.3431372549019608)",1080,"[33.214285714285715, 0.3043478260869565, 0.6392156862745098]",4279,0,0,541514,66164,0,246722,3325,3,1159,0,0,14,0,0,6,0,0,3,0,0,265,0,0,3,0.0,0.10843373493975904,0.19282511210762332,0.33862973303635857,1.0,34.00531768704787,0.2225104832475554,0.5552331466844043,0.9627450980392156,29,0.041176470588235294,6,0.45098039215686275,0.5784313725490196,0.6784313725490196,11444,408,"(30.0, 0.125, 0.25098039215686274)",2910,"(28.000000000000007, 0.11278195488721807, 0.2607843137254902)",2885,"(28.235294117647054, 0.13821138211382114, 0.24117647058823533)",2662,"(27.999999999999996, 0.10948905109489049, 0.26862745098039215)",2487
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603563.1884167,5213783076208,0.0,255.0,176.908382951166,16386,0.0,255.0,168.06854365635746,15107,0.0,255.0,176.6388119384592,19532,"(235, 227, 213)",118,"(4.615384615384592, 0.10077519379844968, 0.7470588235294118)",296297,"(30.0, 0.08602150537634409, 0.36470588235294116)",80486,"(222.85714285714286, 0.0850202429149798, 0.5156862745098039)",41096,"(263.33333333333337, 0.25714285714285695, 0.7254901960784313)",29638,"(327.99999999999994, 0.2727272727272721, 0.892156862745098)",24929,"(17.99999999999999, 0.11811023622047247, 0.4980392156862745)",24275,"[38.181818181818166, 0.3548387096774188, 0.8784313725490196]",128813,0,0,178116,1,0,58728,3,0,3271,0,0,53217,14,1,60133,1160,204,183631,3645,354,129336,1,0,559,0.0,0.08755760368663602,0.16326530612244905,0.2564102564102562,1.0,171.51352830482023,0.2165307264947581,0.6857377631434092,1.0,16135,0.09803921568627451,2,0.5705882352941176,0.7156862745098038,0.8196078431372549,135673,8,"(32.49999999999995, 0.38709677419354854, 0.8784313725490196)",1116,"(60.0, 1.0, 0.996078431372549)",1000,"(33.33333333333332, 0.4153846153846157, 0.8725490196078431)",882,"(32.49999999999995, 0.4000000000000001, 0.8823529411764706)",864,8
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603567.74335,7,5221578552507,39.0,233.0,135.08422050790446,14767,0.0,226.0,122.5358901948779,19112,0.0,223.0,110.54044076155834,22916,"(156, 144, 134)",1,"(26.25000000000001, 0.10958904109589042, 0.28627450980392155)",770893,,0,,0,,0,,0,,0,"[27.272727272727245, 0.10000000000000002, 0.5686274509803921]",2294,0,0,733000,107,0,35599,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02793296089385473,0.10280373831775702,0.12621359223300968,0.1474103585657371,1.0,29.387759521582037,0.1282019268048516,0.48161695744606653,0.892156862745098,3,0.07647058823529412,4,0.38431372549019605,0.44509803921568625,0.5686274509803921,112,147,"(31.111111111111125, 0.1370558375634518, 0.38627450980392153)",3646,"(31.111111111111125, 0.1384615384615385, 0.38235294117647056)",3597,"(31.11111111111109, 0.13432835820895522, 0.3941176470588236)",3590,"(29.99999999999999, 0.14583333333333334, 0.3764705882352941)",3439
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52137830762,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5FD27190>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603589.6084843,5213783076209,0.0,255.0,176.685811257377,17510,0.0,255.0,163.18035674019703,16143,0.0,255.0,172.50611413923858,26494,"(117, 109, 101)",156,"(261.59999999999997, 0.43859649122807015, 0.7764705882352941)",178009,"(353.3333333333333, 0.07692307692307694, 0.45882352941176474)",135472,"(322.10526315789474, 0.20212765957446815, 0.6313725490196078)",87089,"(349.4117647058824, 0.15596330275229353, 0.7862745098039216)",56800,"(10.909090909090853, 0.05263157894736851, 0.5901960784313726)",40854,"(28.695652173913086, 0.34328358208955206, 0.8686274509803922)",30761,"[30.0, 0.07339449541284404, 0.42745098039215684]",105361,5,0,159254,457,0,69658,52,0,5802,0,0,24231,1,0,14288,200,17,182015,2641,281,211045,2,0,298,0.0,0.0826446280991735,0.14925373134328365,0.2285714285714285,1.0,186.09417520736542,0.22366828642395137,0.6707505375389978,1.0,16451,0.12549019607843137,3,0.5588235294117647,0.7098039215686274,0.7705882352941176,87189,7,"(0.0, 0.0, 1.0)",1244,"(257.3076923076923, 1.0, 0.8980392156862744)",1083,"(60.0, 1.0, 0.996078431372549)",1047,"(256.9811320754717, 1.0, 0.896078431372549)",909,9
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603600.3591394,8,5221578552508,0.0,255.0,182.9554112254714,12382,0.0,255.0,176.3510779696823,10499,0.0,255.0,169.8784751868921,15404,"(170, 156, 139)",11,"(26.511627906976745, 0.22751322751322753, 0.37058823529411766)",784125,"(20.0, 0.014218009478672937, 0.5862745098039216)",4376,"(25.714285714285857, 0.03626943005181349, 0.6215686274509804)",1389,"(22.500000000000004, 0.21621621621621626, 0.2901960784313726)",1277,"(21.81818181818176, 0.055276381909547694, 0.6098039215686275)",1070,"(232.5, 0.037735849056603765, 0.584313725490196)",536,"[32.90322580645166, 0.15422885572139303, 0.6058823529411764]",15432,0,0,496857,239,0,68715,74,0,8353,0,0,161756,0,0,23799,0,0,15095,0,0,5238,0,0,0,0.0,0.08695652173913035,0.1287128712871287,0.1834319526627219,1.000000000000007,77.74891440046835,0.16888649361593086,0.6918498837267931,1.0,9436,0.0,2,0.5176470588235293,0.7176470588235294,0.8823529411764706,237030,171,"(206.66666666666657, 0.47368421052631443, 0.9627450980392156)",1877,"(206.66666666666666, 0.6000000000000015, 0.9705882352941176)",1822,"(206.66666666666657, 0.4285714285714276, 0.9588235294117646)",1717,"(180.0, 1.0, 0.9941176470588236)",1612
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52215785525,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x26E882B2390>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603639.0822585,9,5221578552509,0.0,255.0,194.05989342373655,15159,0.0,255.0,188.52161201782147,12997,0.0,255.0,179.30196305598105,16771,"(219, 219, 215)",7,"(30.0, 0.17999999999999997, 0.803921568627451)",708660,"(60.0, 0.05343511450381677, 0.2568627450980392)",57967,"(28.42105263157893, 0.0935960591133005, 0.39803921568627454)",1912,"(30.0, 0.09411764705882351, 0.6666666666666666)",1053,"(48.0, 0.14084507042253516, 0.2784313725490196)",967,"(30.0, 0.08737864077669899, 0.596078431372549)",580,"[60.0, 0.052631578947368224, 0.8509803921568627]",17516,0,0,215041,28,0,374288,2424,0,29437,0,0,126489,0,0,3931,0,0,4373,0,0,579,0,0,0,0.0,0.09311740890688261,0.14503816793893123,0.22388059701492546,1.000000000000007,70.43866372568253,0.19152712925713047,0.7323417048085707,1.0,25728,0.0,24,0.515686274509804,0.8235294117647058,0.9137254901960784,333845,2732,"(60.0, 0.07526881720430102, 0.1823529411764706)",6728,"(60.0, 0.07070707070707075, 0.19411764705882353)",6455,"(60.0, 0.05660377358490566, 0.20784313725490194)",5959,"(60.0, 0.08235294117647053, 0.16666666666666669)",5330
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603617.6741507,5140947006900,0.0,255.0,225.0174208747016,588718,0.0,255.0,221.18557273017035,625670,0.0,255.0,217.0272649129232,458525,"(252, 250, 246)",380,"(35.99999999999998, 0.42857142857142916, 0.9313725490196079)",6450757,"(1.5789473684210575, 0.9500000000000002, 0.0784313725490196)",65429,"(357.27272727272725, 1.0, 0.043137254901960784)",35956,"(0.0, 0.0, 0.0)",27878,"(31.61290322580645, 0.44497607655502397, 0.40980392156862744)",25973,"(318.46153846153845, 1.0, 0.050980392156862744)",17139,"[39.999999999999815, 0.5000000000000012, 0.9764705882352942]",417871,18887,0,1683563,17065,187,4664261,7408,479,158388,1705,0,72890,61,0,791,0,0,18869,0,0,61255,10,0,666,0.0,0.0952380952380956,0.28571428571428514,0.5384615384615394,1.0,48.359210067917125,0.36897030159062694,0.8668585894327717,1.0,660255,0.0,58163,0.8686274509803922,0.9568627450980391,0.9745098039215687,5499884,363349,"(40.0000000000001, 1.0, 0.9882352941176471)",129450,"(40.0000000000001, 0.7500000000000009, 0.9843137254901961)",110274,"(39.999999999999815, 0.6000000000000011, 0.9803921568627452)",96823,"(39.999999999999815, 0.5000000000000012, 0.9764705882352942)",76665,9
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51409470069,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA5F038A10>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698603826.1527479,5140947006901,0.0,255.0,224.68867355951576,83354,0.0,255.0,215.40245752584818,53988,0.0,253.0,210.0164934795033,54970,"(246, 241, 237)",69,"(31.999999999999993, 0.4545454545454551, 0.9352941176470588)",676834,"(1.9999999999999996, 0.8823529411764706, 0.13333333333333333)",13895,"(358.8, 0.892857142857143, 0.10980392156862745)",4546,"(4.931506849315062, 0.7684210526315789, 0.18627450980392157)",3837,"(1.276595744680853, 0.824561403508772, 0.11176470588235293)",3010,"(1.9999999999999996, 0.9375, 0.12549019607843137)",2585,"[26.666666666666586, 0.3333333333333337, 0.9470588235294117]",64290,4803,0,439390,433,0,260164,21,0,31,0,0,4,0,0,0,0,0,163,0,0,5838,0,0,0,0.0,0.302325581395349,0.4000000000000003,0.5294117647058822,1.0,35.66470951192407,0.45882704019529,0.8519529526883232,0.996078431372549,14570,0.0,204,0.9235294117647059,0.9470588235294117,0.9607843137254901,668215,59348,"(40.000000000000064, 0.42857142857142877, 0.9588235294117646)",13826,"(34.28571428571439, 0.3684210526315793, 0.9627450980392156)",11791,"(34.28571428571439, 0.41176470588235325, 0.9666666666666666)",10625,"(40.000000000000064, 0.4736842105263159, 0.9627450980392156)",9425,1
